dataset,query_id,bm25_ndcg,bm25_mrr,bm25_recall,bm25_map,reranker_ndcg,reranker_mrr,reranker_recall,reranker_map,delta_nDCG@10,delta_MRR@10,delta_Recall@10,delta_MAP@10
SciFact,1041,0.44130740935663865,0.25,1.0,0.225,0.4227898344066503,0.16666666666666666,1.0,0.22619047619047616,-0.018517574949988347,-0.08333333333333334,0.0,0.0011904761904761585
SciFact,1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1099,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
SciFact,1100,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.0,0.0,0.0,0.0
SciFact,1104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1121,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.0,0.0,0.0,0.0
SciFact,1130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1132,0.23719771276929622,0.2,0.5,0.1,0.2640681225725909,0.25,0.5,0.125,0.026870409803294665,0.04999999999999999,0.0,0.024999999999999994
SciFact,1137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1140,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,1144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1179,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.03230333766935212,0.031746031746031744,0.0,0.031746031746031744
SciFact,1180,0.43067655807339306,0.25,1.0,0.25,0.5,0.3333333333333333,1.0,0.3333333333333333,0.06932344192660694,0.08333333333333331,0.0,0.08333333333333331
SciFact,1185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1194,0.31546487678572877,0.125,1.0,0.125,1.0,1.0,1.0,1.0,0.6845351232142712,0.875,0.0,0.875
SciFact,1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1204,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,-0.5,-0.6666666666666667,0.0,-0.6666666666666667
SciFact,1207,0.43067655807339306,0.25,1.0,0.25,1.0,1.0,1.0,1.0,0.5693234419266069,0.75,0.0,0.75
SciFact,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1245,0.31546487678572877,0.125,1.0,0.125,1.0,1.0,1.0,1.0,0.6845351232142712,0.875,0.0,0.875
SciFact,1259,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.0,0.0,0.0,0.0
SciFact,1262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1266,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.6666666666666667,0.0,0.6666666666666667
SciFact,1270,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1272,0.5,0.3333333333333333,1.0,0.3333333333333333,0.38685280723454163,0.2,1.0,0.2,-0.11314719276545837,-0.1333333333333333,0.0,-0.1333333333333333
SciFact,1273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1274,0.6447841584694202,0.5,1.0,0.4666666666666666,0.8278123145308894,1.0,1.0,0.6428571428571429,0.18302815606146927,0.5,0.0,0.1761904761904763
SciFact,1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1280,0.0,0.0,0.0,0.0,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666,1.0,0.16666666666666666
SciFact,1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1303,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,-0.6666666666666667,-0.8571428571428572,0.0,-0.8571428571428572
SciFact,1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1319,0.43067655807339306,0.25,1.0,0.25,0.6309297535714575,0.5,1.0,0.5,0.20025319549806447,0.25,0.0,0.25
SciFact,1320,1.0,1.0,1.0,1.0,0.6309297535714575,0.5,1.0,0.5,-0.36907024642854247,-0.5,0.0,-0.5
SciFact,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SciFact,1335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1344,0.6309297535714575,0.5,1.0,0.5,0.6309297535714575,0.5,1.0,0.5,0.0,0.0,0.0,0.0
SciFact,1352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1362,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.6666666666666667,0.0,0.6666666666666667
SciFact,1363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1368,0.0,0.0,0.0,0.0,0.43067655807339306,0.25,1.0,0.25,0.43067655807339306,0.25,1.0,0.25
SciFact,1370,0.38685280723454163,0.2,1.0,0.2,0.5,0.3333333333333333,1.0,0.3333333333333333,0.11314719276545837,0.1333333333333333,0.0,0.1333333333333333
SciFact,1379,0.33424620450682646,0.3333333333333333,0.5,0.16666666666666666,0.8665427526082052,1.0,1.0,0.7041666666666666,0.5322965481013788,0.6666666666666667,0.5,0.5375
SciFact,1382,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SciFact,1385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
SciFact,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREC-COVID,1,0.21615906613549737,1.0,0.004709576138147566,0.24285714285714283,0.4836253695564513,1.0,0.01098901098901099,0.575,0.2674663034209539,0.0,0.0062794348508634235,0.33214285714285713
TREC-COVID,2,0.4658996209235437,0.3333333333333333,0.01910828025477707,0.3296428571428571,0.7958221994596777,1.0,0.025477707006369428,0.78,0.329922578536134,0.6666666666666667,0.006369426751592359,0.4503571428571429
TREC-COVID,3,0.6471864012386492,1.0,0.011146496815286623,0.5782142857142857,0.3129069660616436,1.0,0.007961783439490446,0.26051587301587303,-0.33427943517700565,0.0,-0.0031847133757961776,-0.31769841269841265
TREC-COVID,4,0.17947710508581735,0.3333333333333333,0.003780718336483932,0.05833333333333333,0.28371255449703187,1.0,0.003780718336483932,0.12,0.10423544941121451,0.6666666666666667,0.0,0.06166666666666667
TREC-COVID,5,0.6886909856522943,1.0,0.011400651465798045,0.5782142857142857,0.45821928353743857,0.5,0.009771986970684038,0.33936507936507937,-0.23047170211485568,-0.5,-0.0016286644951140072,-0.2388492063492063
TREC-COVID,6,0.6378891765242928,0.5,0.0072992700729927005,0.4958730158730159,0.8884746192941302,1.0,0.009384775808133473,0.8521031746031745,0.2505854427698374,0.5,0.0020855057351407726,0.3562301587301586
TREC-COVID,7,0.841492960259019,1.0,0.016632016632016633,0.716111111111111,0.9216017310213247,1.0,0.018711018711018712,0.8521031746031745,0.08010877076230571,0.0,0.002079002079002079,0.1359920634920635
TREC-COVID,8,0.5587148206871071,0.5,0.00949367088607595,0.38722222222222225,0.7148105858941862,1.0,0.012658227848101266,0.6842063492063492,0.15609576520707913,0.5,0.003164556962025316,0.2969841269841269
TREC-COVID,9,0.1266477020552659,0.25,0.015706806282722512,0.10785714285714285,0.34181895781690264,0.3333333333333333,0.020942408376963352,0.16619047619047617,0.21517125576163673,0.08333333333333331,0.00523560209424084,0.05833333333333332
TREC-COVID,10,0.8513642017789715,1.0,0.018947368421052633,0.8788888888888889,0.8483308772905145,1.0,0.018947368421052633,0.8354365079365079,-0.0030333244884570565,0.0,0.0,-0.04345238095238102
TREC-COVID,11,0.0,0.0,0.0,0.0,0.4690000933206748,1.0,0.007228915662650603,0.3,0.4690000933206748,1.0,0.007228915662650603,0.3
TREC-COVID,12,0.19585173552936597,0.5,0.006493506493506494,0.2095238095238095,0.30747174521586756,0.25,0.008116883116883116,0.2023015873015873,0.1116200096865016,-0.25,0.0016233766233766222,-0.007222222222222213
TREC-COVID,13,0.7853529070204396,1.0,0.00922722029988466,0.6708730158730158,0.8603818544462509,1.0,0.00922722029988466,0.7675,0.07502894742581134,0.0,0.0,0.09662698412698412
TREC-COVID,14,0.8532918008631815,1.0,0.0392156862745098,1.0,0.08514311764162098,0.2,0.00392156862745098,0.02,-0.7681486832215605,-0.8,-0.03529411764705882,-0.98
TREC-COVID,15,0.251902160397556,1.0,0.004728132387706856,0.12,0.07336392209936005,0.14285714285714285,0.002364066193853428,0.014285714285714285,-0.17853823829819593,-0.8571428571428572,-0.002364066193853428,-0.1057142857142857
TREC-COVID,16,0.6843890850722449,1.0,0.01808785529715762,0.645,0.6797042935484945,1.0,0.023255813953488372,0.8788888888888889,-0.004684791523750453,0.0,0.0051679586563307504,0.23388888888888892
TREC-COVID,17,0.6424715091404483,1.0,0.01347305389221557,0.8521031746031745,0.698984140860956,1.0,0.01347305389221557,0.9,0.05651263172050769,0.0,0.0,0.04789682539682549
TREC-COVID,18,0.7516526889249295,1.0,0.012738853503184714,0.671111111111111,0.809598950263737,1.0,0.014331210191082803,0.8521031746031745,0.057946261338807425,0.0,0.0015923566878980888,0.18099206349206354
TREC-COVID,19,0.3978202572925396,0.5,0.05405405405405406,0.41809523809523813,0.29774733445463286,1.0,0.036036036036036036,0.3044444444444444,-0.10007292283790675,0.5,-0.01801801801801802,-0.11365079365079372
TREC-COVID,20,0.933745776545611,1.0,0.01282051282051282,0.89,1.0,1.0,0.014245014245014245,1.0,0.06625422345438903,0.0,0.0014245014245014252,0.10999999999999999
TREC-COVID,21,0.6515213700280398,0.5,0.012698412698412698,0.5877777777777778,0.29659339675602525,0.2,0.006349206349206349,0.13083333333333333,-0.35492797327201453,-0.3,-0.006349206349206349,-0.4569444444444445
TREC-COVID,22,0.8623482045275422,1.0,0.016483516483516484,0.89,1.0,1.0,0.018315018315018316,1.0,0.13765179547245776,0.0,0.001831501831501832,0.10999999999999999
TREC-COVID,23,0.7188269019525751,1.0,0.018867924528301886,0.5747619047619048,0.7415583376298142,1.0,0.0215633423180593,0.7068253968253967,0.02273143567723901,0.0,0.0026954177897574143,0.13206349206349188
TREC-COVID,24,0.8115558478722846,1.0,0.019801980198019802,0.6592063492063491,0.9118499466982855,1.0,0.024752475247524754,1.0,0.10029409882600082,0.0,0.004950495049504951,0.34079365079365087
TREC-COVID,25,0.6489315753318465,1.0,0.00945179584120983,0.5,0.8298881779744938,1.0,0.015122873345935728,0.7763888888888889,0.18095660264264724,0.0,0.005671077504725898,0.2763888888888889
TREC-COVID,26,0.407793217603673,1.0,0.005141388174807198,0.22194444444444442,0.8205228949141826,1.0,0.010282776349614395,0.6818253968253967,0.41272967731050964,0.0,0.005141388174807198,0.4598809523809523
TREC-COVID,27,0.5150966638129112,1.0,0.007067137809187279,0.35555555555555557,0.2327119414554839,0.5,0.004711425206124852,0.18285714285714288,-0.2823847223574273,-0.5,-0.0023557126030624266,-0.17269841269841268
TREC-COVID,28,0.94497705842548,1.0,0.018148820326678767,1.0,0.9608008655106622,1.0,0.018148820326678767,1.0,0.015823807085182273,0.0,0.0,0.0
TREC-COVID,29,0.8558089743028391,1.0,0.016556291390728478,1.0,0.8493978516976801,1.0,0.016556291390728478,1.0,-0.00641112260515897,0.0,0.0,0.0
TREC-COVID,30,1.0,1.0,0.02702702702702703,1.0,1.0,1.0,0.02702702702702703,1.0,0.0,0.0,0.0,0.0
TREC-COVID,31,0.10863035642611493,0.16666666666666666,0.0056657223796034,0.041666666666666664,0.14287430806944224,0.2,0.0084985835694051,0.07857142857142857,0.0342439516433273,0.033333333333333354,0.0028328611898017003,0.036904761904761905
TREC-COVID,32,0.13886244387355454,0.5,0.004629629629629629,0.05,0.5637884576902256,1.0,0.018518518518518517,0.4,0.42492601381667106,0.5,0.013888888888888888,0.35000000000000003
TREC-COVID,33,0.540288663654379,1.0,0.017793594306049824,0.36269841269841263,0.6901935063354876,1.0,0.021352313167259787,0.513095238095238,0.1499048426811086,0.0,0.0035587188612099634,0.15039682539682542
TREC-COVID,34,0.4220949603708207,0.5,0.023255813953488372,0.2583333333333333,0.629085439713692,1.0,0.040697674418604654,0.619047619047619,0.2069904793428713,0.5,0.017441860465116282,0.36071428571428565
TREC-COVID,35,0.30701473034246535,0.5,0.013761467889908258,0.14285714285714285,0.42838543210841196,1.0,0.013761467889908258,0.2375,0.12137070176594661,0.5,0.0,0.09464285714285714
TREC-COVID,36,0.933745776545611,1.0,0.014729950900163666,0.89,0.8521705090845474,1.0,0.01309328968903437,0.7434920634920634,-0.08157526746106358,0.0,-0.0016366612111292957,-0.1465079365079366
TREC-COVID,37,0.25983227167304035,0.5,0.006666666666666667,0.13999999999999999,0.6997742431027909,1.0,0.02,0.7571031746031747,0.43994197142975056,0.5,0.013333333333333332,0.6171031746031747
TREC-COVID,38,0.7589706439561908,1.0,0.00631911532385466,0.6842063492063492,0.8876193684023149,1.0,0.007898894154818325,1.0,0.12864872444612407,0.0,0.0015797788309636646,0.31579365079365085
TREC-COVID,39,0.913406683325887,1.0,0.011627906976744186,1.0,0.8975828762407047,1.0,0.011627906976744186,1.0,-0.015823807085182384,0.0,0.0,0.0
TREC-COVID,40,1.0,1.0,0.017985611510791366,1.0,1.0,1.0,0.017985611510791366,1.0,0.0,0.0,0.0,0.0
TREC-COVID,41,0.7447450603328727,1.0,0.022508038585209004,0.6361111111111111,0.7917063341896681,1.0,0.02572347266881029,0.6484920634920635,0.04696127385679538,0.0,0.0032154340836012853,0.012380952380952381
TREC-COVID,42,0.8813562702265283,1.0,0.037037037037037035,0.9,1.0,1.0,0.0411522633744856,1.0,0.1186437297734717,0.0,0.004115226337448562,0.09999999999999998
TREC-COVID,43,0.541257750889066,0.5,0.02766798418972332,0.46642857142857136,0.6247009970358761,1.0,0.023715415019762844,0.5857142857142856,0.08344324614681009,0.5,-0.003952569169960476,0.11928571428571427
TREC-COVID,44,0.8801412713899903,1.0,0.018633540372670808,0.8354365079365079,0.8899541168509599,1.0,0.018633540372670808,0.7904365079365079,0.00981284546096961,0.0,0.0,-0.04500000000000004
TREC-COVID,45,0.6463303482967213,1.0,0.011166253101736972,0.866388888888889,0.619582596561093,1.0,0.011166253101736972,0.866388888888889,-0.026747751735628267,0.0,0.0,0.0
TREC-COVID,46,0.22101098802379993,0.2,0.027472527472527472,0.20174603174603173,0.5173633627401372,1.0,0.02197802197802198,0.315,0.29635237471633724,0.8,-0.005494505494505492,0.11325396825396827
TREC-COVID,47,0.1848893028052299,0.16666666666666666,0.007142857142857143,0.07857142857142856,0.7645308661049757,1.0,0.01904761904761905,0.788888888888889,0.5796415632997458,0.8333333333333334,0.011904761904761908,0.7103174603174605
TREC-COVID,48,0.8817297706311845,1.0,0.02027027027027027,0.8354365079365079,0.5556227085191257,1.0,0.01126126126126126,0.3822222222222222,-0.32610706211205887,0.0,-0.00900900900900901,-0.45321428571428574
TREC-COVID,49,0.1584091525685025,0.25,0.008097165991902834,0.045,0.1257924511634507,0.25,0.008097165991902834,0.05833333333333333,-0.032616701405051796,0.0,0.0,0.013333333333333329
TREC-COVID,50,0.19125630062807827,0.2,0.021897810218978103,0.08607142857142858,0.5173633627401372,1.0,0.029197080291970802,0.315,0.32610706211205887,0.8,0.007299270072992699,0.22892857142857143
NF-Corpus,PLAIN-2,0.8081027286021777,1.0,0.3333333333333333,0.716111111111111,0.568701548887727,1.0,0.20833333333333334,0.3211111111111111,-0.23940117971445074,0.0,-0.12499999999999997,-0.3949999999999999
NF-Corpus,PLAIN-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-23,0.2354691338950244,0.5,0.044444444444444446,0.23166666666666663,0.06652600506786449,0.125,0.022222222222222223,0.0325,-0.16894312882715992,-0.375,-0.022222222222222223,-0.19916666666666663
NF-Corpus,PLAIN-33,0.0979026874404286,0.25,0.03125,0.025,0.1736770209513977,0.25,0.0625,0.05357142857142857,0.0757743335109691,0.0,0.03125,0.028571428571428567
NF-Corpus,PLAIN-44,0.0,0.0,0.0,0.0,0.04019569404504287,0.125,0.017241379310344827,0.0125,0.04019569404504287,0.125,0.017241379310344827,0.0125
NF-Corpus,PLAIN-56,0.6968732710362916,1.0,0.1,0.43809523809523804,0.5110267561049476,1.0,0.06,0.3,-0.18584651493134396,0.0,-0.04000000000000001,-0.13809523809523805
NF-Corpus,PLAIN-68,0.425035080064741,1.0,0.03636363636363636,0.13333333333333333,0.425035080064741,1.0,0.03636363636363636,0.13333333333333333,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-78,0.12741733550370724,1.0,0.016129032258064516,0.1,0.1522237641551412,0.25,0.03225806451612903,0.05357142857142857,0.024806428651433954,-0.75,0.016129032258064516,-0.04642857142857144
NF-Corpus,PLAIN-91,0.17653239837139892,1.0,0.03125,0.16666666666666666,0.29422066395233154,1.0,0.03125,0.16666666666666666,0.11768826558093262,0.0,0.0,0.0
NF-Corpus,PLAIN-102,0.12530682344457728,0.2,0.041666666666666664,0.02,0.3239134396887189,1.0,0.041666666666666664,0.1,0.1986066162441416,0.8,0.0,0.08
NF-Corpus,PLAIN-112,0.4027144836875453,1.0,0.03571428571428571,0.15,0.42222801661389164,1.0,0.03571428571428571,0.16666666666666666,0.019513532926346333,0.0,0.0,0.016666666666666663
NF-Corpus,PLAIN-123,0.04247244516790241,0.14285714285714285,0.0196078431372549,0.014285714285714285,0.08039138809008574,0.5,0.0196078431372549,0.05,0.03791894292218333,0.35714285714285715,0.0,0.03571428571428572
NF-Corpus,PLAIN-133,0.0,0.0,0.0,0.0,0.04210679386305298,0.125,0.027777777777777776,0.0125,0.04210679386305298,0.125,0.027777777777777776,0.0125
NF-Corpus,PLAIN-143,0.43929373490672136,1.0,0.0392156862745098,0.13333333333333333,0.5282800663700055,1.0,0.058823529411764705,0.3,0.08898633146328411,0.0,0.0196078431372549,0.16666666666666666
NF-Corpus,PLAIN-153,0.49704390874168247,1.0,0.1276595744680851,0.3896428571428572,0.33860396794776143,0.5,0.0851063829787234,0.24166666666666664,-0.15843994079392104,-0.5,-0.042553191489361694,-0.14797619047619054
NF-Corpus,PLAIN-165,0.21454222631433517,0.5,0.08333333333333333,0.14999999999999997,0.5298517090631136,1.0,0.1388888888888889,0.3319444444444445,0.31530948274877846,0.5,0.055555555555555566,0.18194444444444452
NF-Corpus,PLAIN-175,0.3686402433478159,1.0,0.08108108108108109,0.3,0.18102026775530972,1.0,0.05405405405405406,0.13333333333333333,-0.1876199755925062,0.0,-0.02702702702702703,-0.16666666666666666
NF-Corpus,PLAIN-186,0.13886244387355454,0.5,0.041666666666666664,0.05,0.13886244387355454,0.5,0.041666666666666664,0.05,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-196,0.6691255538181726,1.0,0.08695652173913043,0.473095238095238,0.48864468918810133,1.0,0.057971014492753624,0.2838095238095238,-0.1804808646300713,0.0,-0.02898550724637681,-0.18928571428571422
NF-Corpus,PLAIN-207,0.2866919347890071,0.5,0.05454545454545454,0.12083333333333332,0.6046855387118412,1.0,0.09090909090909091,0.40555555555555556,0.31799360392283404,0.5,0.03636363636363637,0.2847222222222222
NF-Corpus,PLAIN-217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-227,0.09478836436955078,0.25,0.025,0.025,0.0,0.0,0.0,0.0,-0.09478836436955078,-0.25,-0.025,-0.025
NF-Corpus,PLAIN-238,0.0,0.0,0.0,0.0,0.08514311764162098,0.2,0.018518518518518517,0.02,0.08514311764162098,0.2,0.018518518518518517,0.02
NF-Corpus,PLAIN-248,0.17947710508581735,0.3333333333333333,0.06451612903225806,0.05833333333333333,0.22009176629808017,1.0,0.03225806451612903,0.1,0.040614661212262815,0.6666666666666667,-0.03225806451612903,0.04166666666666668
NF-Corpus,PLAIN-259,0.3589542101716347,1.0,0.14285714285714285,0.2,0.22009176629808017,1.0,0.07142857142857142,0.1,-0.13886244387355454,0.0,-0.07142857142857142,-0.1
NF-Corpus,PLAIN-270,0.22009176629808017,1.0,0.019230769230769232,0.1,0.37566986542073233,0.5,0.07692307692307693,0.19,0.15557809912265216,-0.5,0.057692307692307696,0.09
NF-Corpus,PLAIN-280,0.40350157154648025,1.0,0.15,0.2095238095238095,0.43735247915031,1.0,0.15,0.25,0.03385090760382975,0.0,0.0,0.0404761904761905
NF-Corpus,PLAIN-291,0.3589542101716347,1.0,0.15384615384615385,0.2,0.3589542101716347,1.0,0.15384615384615385,0.2,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-307,0.4441228664487979,0.5,0.6666666666666666,0.25,0.46927872602275644,1.0,0.3333333333333333,0.3333333333333333,0.02515585957395855,0.5,-0.3333333333333333,0.08333333333333331
NF-Corpus,PLAIN-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-332,0.6131471927654584,1.0,0.5,0.5,0.38685280723454163,0.5,0.5,0.25,-0.22629438553091674,-0.5,0.0,-0.25
NF-Corpus,PLAIN-344,0.08228688650337701,0.125,0.03278688524590164,0.034722222222222224,0.13347537859706934,1.0,0.01639344262295082,0.1,0.051188492093692334,0.875,-0.01639344262295082,0.06527777777777778
NF-Corpus,PLAIN-358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-371,0.12669792223864473,0.14285714285714285,0.5,0.07142857142857142,0.16369747519436975,0.25,0.5,0.125,0.03699955295572502,0.10714285714285715,0.0,0.053571428571428575
NF-Corpus,PLAIN-383,0.10699313236726378,0.125,0.2,0.025,0.3391602052736161,1.0,0.2,0.2,0.23216707290635236,0.875,0.0,0.17500000000000002
NF-Corpus,PLAIN-395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-407,0.6387878864795979,1.0,0.3333333333333333,0.3333333333333333,0.6387878864795979,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-418,0.7606220037494031,1.0,0.6666666666666666,0.5,0.6916951540553927,1.0,0.6666666666666666,0.40740740740740744,-0.06892684969401042,0.0,0.0,-0.09259259259259256
NF-Corpus,PLAIN-430,0.5974004989549763,1.0,0.375,0.34375,0.327714362946229,0.5,0.25,0.14583333333333331,-0.26968613600874725,-0.5,-0.125,-0.19791666666666669
NF-Corpus,PLAIN-441,0.9649970362857294,1.0,1.0,0.8444444444444444,0.7182322615370308,1.0,0.6,0.3933333333333333,-0.24676477474869862,0.0,-0.4,-0.45111111111111113
NF-Corpus,PLAIN-457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-468,0.2406871186625798,0.2,0.2,0.05333333333333333,0.2555887020300086,0.3333333333333333,0.2,0.05333333333333333,0.014901583367428806,0.1333333333333333,0.0,0.0
NF-Corpus,PLAIN-478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,PLAIN-488,0.933745776545611,1.0,0.6,0.89,0.9266360779006401,1.0,0.6,0.866388888888889,-0.007109698644970908,0.0,0.0,-0.023611111111111027
